Time (min),Real,Ref,Error
4.138380960623423,35.551,36.976,1.4249999999999972
4.141714708010356,35.551,37.001,1.4499999999999957
4.145050545533498,35.551,36.989,1.4379999999999953
4.148380780220032,35.551,36.976,1.4249999999999972
4.151714241504669,35.551,36.976,1.4249999999999972
4.155047941207886,35.551,36.989,1.4379999999999953
4.158381040891012,35.539,36.976,1.4369999999999976
4.161714625358582,35.539,37.001,1.4619999999999962
4.165047403176626,35.526,36.989,1.4629999999999939
4.1683812737464905,35.539,36.976,1.4369999999999976
4.17171405951182,35.539,37.014,1.4750000000000014
4.175047779083252,35.539,37.014,1.4750000000000014
4.17838088274002,35.539,36.989,1.4499999999999957
4.181717042128245,35.539,36.964,1.4249999999999972
4.185049998760223,35.539,36.976,1.4369999999999976
4.1883813063303625,35.539,36.989,1.4499999999999957
4.191714549064637,35.539,36.976,1.4369999999999976
4.195048197110494,35.539,36.989,1.4499999999999957
4.198380907376607,35.526,36.976,1.4499999999999957
4.2017147501309715,35.539,36.989,1.4499999999999957
4.205047615369161,35.539,36.976,1.4369999999999976
4.208381319046021,35.539,36.976,1.4369999999999976
4.211716143290202,35.526,36.989,1.4629999999999939
4.215047427018484,35.526,36.976,1.4499999999999957
4.2183810591697695,35.526,36.976,1.4499999999999957
4.221714238325755,35.526,36.989,1.4629999999999939
4.225047699610392,35.526,37.014,1.4879999999999995
4.228380727767944,35.526,36.989,1.4629999999999939
4.231714351971944,35.526,36.989,1.4629999999999939
4.235047781467438,35.514,36.989,1.4749999999999943
4.238380901018778,35.514,36.989,1.4749999999999943
4.24171454111735,35.526,36.989,1.4629999999999939
4.245047660668691,35.514,36.976,1.4619999999999962
4.248383649190267,35.514,36.989,1.4749999999999943
4.251714527606964,35.501,36.989,1.4879999999999995
4.255047365029653,35.514,36.989,1.4749999999999943
4.258381315072378,35.501,36.989,1.4879999999999995
4.261714688936869,35.501,36.989,1.4879999999999995
4.265047411123912,35.501,36.976,1.4750000000000014
4.268381186326345,35.501,36.989,1.4879999999999995
4.271714381376902,35.501,37.014,1.5130000000000052
4.275047862529755,35.489,36.989,1.5
4.278381280104319,35.501,36.989,1.4879999999999995
4.2817141056060795,35.501,36.976,1.4750000000000014
4.28504806359609,35.501,36.989,1.4879999999999995
4.2883810758590695,35.501,36.976,1.4750000000000014
4.291714632511139,35.501,36.989,1.4879999999999995
4.295047946770986,35.526,36.989,1.4629999999999939
4.298383657137553,35.514,36.976,1.4619999999999962
4.301714734236399,35.514,36.976,1.4619999999999962
4.305047595500946,35.514,36.989,1.4749999999999943
4.3083812912305195,35.514,36.976,1.4619999999999962
4.311714565753936,35.514,36.989,1.4749999999999943
4.315048404534658,35.526,36.976,1.4499999999999957
4.318381249904633,35.526,36.989,1.4629999999999939
4.321715267499288,35.539,36.976,1.4369999999999976
4.325047949949901,35.526,36.989,1.4629999999999939
4.328381299972534,35.539,36.989,1.4499999999999957
4.331714085737864,35.526,36.989,1.4629999999999939
4.3350500146547954,35.539,36.976,1.4369999999999976
4.338381322224935,35.526,36.989,1.4629999999999939
4.34171462059021,35.539,36.989,1.4499999999999957
4.345048022270203,35.551,36.989,1.4379999999999953
4.3483834584554035,35.551,36.976,1.4249999999999972
4.3517146150271095,35.539,36.989,1.4499999999999957
4.355047659079234,35.551,36.976,1.4249999999999972
4.358381406466166,35.551,36.989,1.4379999999999953
4.3617146174112955,35.551,36.976,1.4249999999999972
4.365047510464986,35.551,36.976,1.4249999999999972
4.368380868434906,35.551,36.976,1.4249999999999972
4.3717142105102536,35.551,37.001,1.4499999999999957
