Hora,Temperatura (C),Voltaje C (V)
10:31:00,21.8444166387,-0.018875576
10:31:01,21.8412915433,-0.0232507096
10:31:02,21.8444166387,-0.0207506333
10:31:03,21.8475417341,-0.0196255989
10:31:04,21.8475417341,-0.020250618
10:31:05,21.8537919248,-0.0205006256
10:31:06,21.8569170202,-0.0212506485
10:31:07,21.8569170202,-0.0197506027
10:31:08,21.8600421155,-0.0223756829
10:31:09,21.8662923063,-0.0192505875
10:31:10,21.8662923063,-0.0193755913
10:31:11,21.8662923063,-0.0192505875
10:31:12,21.8694174017,-0.0195005951
10:31:13,21.8694174017,-0.0200006104
10:31:14,21.8600421155,-0.0192505875
10:31:15,21.8537919248,-0.018875576
10:31:16,21.8412915433,-0.0191255837
10:31:17,21.8256660665,-0.0221256752
10:31:19,21.8069154942,-0.0192505875
10:31:20,21.8069154942,-0.0197506027
10:31:21,21.8100405896,-0.0196255989
10:31:22,21.8162907804,-0.0193755913
10:31:23,21.8100405896,-0.0157504807
10:31:24,21.8037903989,-0.0206256294
10:31:25,21.8069154942,-0.0186255684
10:31:26,21.8037903989,-0.0178755455
10:31:27,21.8037903989,-0.0191255837
10:31:28,21.8006653035,-0.0196255989
10:31:29,21.7975402081,-0.0183755608
10:31:30,21.7944151128,-0.018875576
10:31:31,21.7912900174,-0.0197506027
10:31:32,21.788164922,-0.0206256294
10:31:33,21.7819147313,-0.0213756523
10:31:34,21.7756645405,-0.0245007477
10:31:35,21.7756645405,-0.0200006104
10:31:36,21.7725394452,-0.0203756218
10:31:37,21.7694143498,-0.0201256142
10:31:38,21.7600390637,-0.0208756371
10:31:39,21.753788873,-0.0215006561
10:31:40,21.7506637776,-0.0193755913
10:31:41,21.7444135868,-0.0203756218
10:31:42,21.7506637776,-0.0170005188
10:31:43,21.7631641591,-0.0193755913
10:31:44,21.7662892544,-0.020250618
10:31:45,21.7569139683,-0.0193755913
10:31:46,21.7475386822,-0.0197506027
10:31:47,21.7506637776,-0.0195005951
10:31:48,21.7600390637,-0.0201256142
10:31:49,21.753788873,-0.0196255989
10:31:50,21.7319132054,-0.0151254616
10:31:52,21.7131626331,-0.0201256142
10:31:53,21.703787347,-0.0207506333
10:31:54,21.7069124424,-0.0203756218
10:31:55,21.7069124424,-0.0123753777
10:31:56,21.7100375378,-0.018875576
10:31:57,21.7069124424,-0.0225006867
10:31:58,21.7006622517,-0.0212506485
10:31:59,21.7006622517,-0.0191255837
10:32:00,21.703787347,-0.0180005493
10:32:01,21.6975371563,-0.0183755608
10:32:02,21.6944120609,-0.0190005799
10:32:03,21.6944120609,-0.0201256142
10:32:04,21.6944120609,-0.0195005951
10:32:05,21.6881618702,-0.0195005951
10:32:06,21.6850367748,-0.0240007324
10:32:07,21.6787865841,-0.0142504349
10:32:08,21.6756614887,-0.0183755608
10:32:09,21.6725363933,-0.0201256142
10:32:10,21.6662862026,-0.0206256294
10:32:11,21.6600360118,-0.0091252785
10:32:12,21.6569109165,-0.0206256294
10:32:13,21.6600360118,-0.0190005799
10:32:14,21.6662862026,-0.0195005951
10:32:15,21.6662862026,-0.020250618
10:32:16,21.6662862026,-0.018875576
10:32:17,21.6631611072,-0.0208756371
10:32:18,21.6631611072,-0.0192505875
10:32:19,21.6600360118,-0.0228756981
10:32:20,21.6569109165,-0.020250618
10:32:21,21.6537858211,-0.020250618
10:32:22,21.6475356304,-0.0241257363
10:32:24,21.6412854396,-0.0197506027
10:32:25,21.6381603442,-0.0336260262
10:32:26,21.6287850581,-0.0203756218
10:32:27,21.6225348674,-0.0207506333
10:32:28,21.6256599628,-0.0195005951
10:32:29,21.619409772,-0.0193755913
10:32:30,21.6225348674,-0.0195005951
10:32:31,21.6256599628,-0.0193755913
10:32:32,21.6287850581,-0.0210006409
10:32:33,21.6319101535,-0.0210006409
10:32:34,21.6350352489,-0.0196255989
10:32:35,21.6412854396,-0.0196255989
10:32:36,21.6412854396,-0.0200006104
10:32:37,21.6350352489,-0.0151254616
10:32:38,21.6287850581,-0.0192505875
10:32:39,21.6162846767,-0.018250557
10:32:40,21.6006591998,-0.0197506027
10:32:41,21.585033723,-0.0158754845
10:32:42,21.5819086276,-0.0211256447
10:32:43,21.5819086276,-0.0196255989
10:32:44,21.5881588183,-0.020250618
10:32:45,21.5944090091,-0.0197506027
10:32:46,21.5975341044,-0.0171255226
10:32:47,21.6006591998,-0.0205006256
10:32:48,21.5975341044,-0.0206256294
10:32:49,21.5944090091,-0.0206256294
10:32:50,21.5912839137,-0.0225006867
10:32:51,21.5881588183,-0.0206256294
10:32:52,21.5881588183,-0.0207506333
10:32:53,21.5912839137,-0.0186255684
10:32:54,21.5912839137,-0.0197506027
10:32:56,21.585033723,-0.0228756981
10:32:57,21.5819086276,-0.0211256447
10:32:58,21.5819086276,-0.0200006104
10:32:59,21.5819086276,-0.0197506027
10:33:00,21.5819086276,-0.0193755913
10:33:01,21.585033723,-0.0218756676
10:33:02,21.5819086276,-0.0225006867
10:33:03,21.5819086276,-0.0196255989
10:33:04,21.5787835322,-0.0203756218
10:33:05,21.5694082461,-0.0211256447
10:33:06,21.5631580554,-0.0177505417
10:33:07,21.56003296,-0.0191255837
10:33:08,21.56003296,-0.0190005799
10:33:09,21.5569078646,-0.0180005493
10:33:10,21.5569078646,-0.0205006256
10:33:11,21.5537827692,-0.0191255837
10:33:12,21.5537827692,-0.0196255989
10:33:13,21.5537827692,-0.0195005951
10:33:14,21.5506576739,-0.0191255837
10:33:15,21.5475325785,-0.0208756371
10:33:16,21.5444074831,-0.0207506333
10:33:17,21.5412823878,-0.0181255531
10:33:18,21.5444074831,-0.0150004578
10:33:19,21.5537827692,-0.020250618
10:33:20,21.5569078646,-0.0191255837
10:33:21,21.5537827692,-0.0186255684
10:33:22,21.5569078646,-0.0197506027
10:33:23,21.56003296,-0.0193755913
10:33:24,21.5725333415,-0.0228756981
10:33:25,21.5819086276,-0.0186255684
10:33:27,21.585033723,-0.0191255837
10:33:28,21.5787835322,-0.0178755455
10:33:29,21.5756584368,-0.0212506485
10:33:30,21.5819086276,-0.0116253548
10:33:31,21.5787835322,-0.0192505875
10:33:32,21.5694082461,-0.0207506333
10:33:33,21.5662831507,-0.0187505722
10:33:34,21.5569078646,-0.0187505722
10:33:35,21.5444074831,-0.0213756523
10:33:36,21.5319071017,-0.0205006256
10:33:37,21.5162816248,-0.0211256447
10:33:38,21.5100314341,-0.0185005646
10:33:39,21.5319071017,-0.0212506485
10:33:40,21.5319071017,-0.0211256447
10:33:41,21.5256569109,-0.0192505875
10:33:42,21.5225318155,-0.0207506333
10:33:43,21.5131565294,-0.0163754997
10:33:44,21.5069063387,-0.0183755608
10:33:45,21.4944059572,-0.0207506333
10:33:46,21.4881557665,-0.0206256294
10:33:47,21.4881557665,-0.0218756676
10:33:48,21.4850306711,-0.0215006561
10:33:49,21.4819055757,-0.0201256142
10:33:50,21.4819055757,-0.0195005951
10:33:51,21.4850306711,-0.0205006256
10:33:52,21.4975310526,-0.0210006409
10:33:53,21.5037812433,-0.0197506027
10:33:54,21.5100314341,-0.0198756066
10:33:55,21.5069063387,-0.0211256447
10:33:56,21.5100314341,-0.0201256142
10:33:57,21.5131565294,-0.0203756218
10:33:59,21.5131565294,-0.0190005799
10:34:00,21.5162816248,-0.0196255989
10:34:01,21.5319071017,-0.0210006409
10:34:02,21.535032197,-0.0213756523
10:34:03,21.535032197,-0.0203756218
10:34:04,21.5319071017,-0.0205006256
10:34:05,21.5381572924,-0.0203756218
10:34:06,21.535032197,-0.0201256142
10:34:07,21.535032197,-0.0205006256
10:34:08,21.5287820063,-0.0203756218
10:34:09,21.5225318155,-0.0190005799
10:34:10,21.5162816248,-0.0203756218
10:34:11,21.5100314341,-0.0191255837
10:34:12,21.5069063387,-0.0196255989
10:34:13,21.5162816248,-0.0181255531
10:34:14,21.5287820063,-0.0211256447
10:34:15,21.5381572924,-0.0192505875
10:34:16,21.5506576739,-0.0193755913
10:34:17,21.5537827692,-0.0205006256
10:34:18,21.5506576739,-0.0187505722
10:34:19,21.5506576739,-0.018875576
10:34:20,21.5475325785,-0.0191255837
10:34:21,21.5506576739,-0.0196255989
10:34:22,21.56003296,-0.0203756218
10:34:23,21.5631580554,-0.0187505722
10:34:24,21.5662831507,-0.0316259651
10:34:25,21.5537827692,-0.0215006561
10:34:26,21.5319071017,-0.0198756066
10:34:27,21.5162816248,-0.0195005951
10:34:28,21.5131565294,-0.0213756523
10:34:29,21.5162816248,-0.0203756218
10:34:31,21.5131565294,-0.0185005646
10:34:32,21.5069063387,-0.0196255989
10:34:33,21.5037812433,-0.0187505722
10:34:34,21.4975310526,-0.0173755303
10:34:35,21.4881557665,-0.0186255684
10:34:36,21.4819055757,-0.0193755913
10:34:37,21.4787804804,-0.020250618
10:34:38,21.4662800989,-0.0205006256
10:34:39,21.450654622,-0.02162566
10:34:40,21.4381542405,-0.0207506333
10:34:41,21.4319040498,-0.0193755913
10:34:42,21.4381542405,-0.020250618
10:34:43,21.4412793359,-0.0192505875
10:34:44,21.450654622,-0.0185005646
10:34:45,21.4475295267,-0.0186255684
10:34:46,21.4475295267,-0.0162504959
10:34:47,21.4350291452,-0.0175005341
10:34:48,21.4350291452,-0.0083752556
10:34:49,21.4381542405,-0.0187505722
10:34:50,21.4475295267,-0.0197506027
10:34:51,21.450654622,-0.0191255837
10:34:52,21.450654622,-0.020250618
10:34:53,21.4475295267,-0.0218756676
10:34:54,21.450654622,-0.0185005646
10:34:55,21.450654622,-0.0212506485
10:34:56,21.4537797174,-0.0162504959
10:34:57,21.4569048128,-0.02162566
10:34:58,21.4600299081,-0.018875576
10:34:59,21.4631550035,-0.0186255684
10:35:00,21.4600299081,-0.0190005799
10:35:01,21.4600299081,-0.0206256294
10:35:03,21.4569048128,-0.0213756523
10:35:04,21.4569048128,-0.0191255837
10:35:05,21.4569048128,-0.0195005951
10:35:06,21.4600299081,-0.0208756371
10:35:07,21.4694051943,-0.0183755608
10:35:08,21.4725302896,-0.0190005799
10:35:09,21.4725302896,-0.0172505264
10:35:10,21.4694051943,-0.0208756371
10:35:11,21.4694051943,-0.0180005493
10:35:12,21.4694051943,-0.0181255531
10:35:13,21.4694051943,-0.0128753929
10:35:14,21.4694051943,-0.0196255989
10:35:15,21.4725302896,-0.0191255837
10:35:16,21.4694051943,-0.0171255226
10:35:17,21.4662800989,-0.0068752098
10:35:18,21.4631550035,-0.0211256447
10:35:19,21.4600299081,-0.0192505875
10:35:20,21.4569048128,-0.0192505875
10:35:21,21.4600299081,-0.018875576
10:35:22,21.4600299081,-0.0193755913
10:35:23,21.4600299081,-0.0195005951
10:35:24,21.4631550035,-0.0315009613
10:35:25,21.4662800989,-0.0193755913
10:35:26,21.4694051943,-0.0198756066
10:35:27,21.4725302896,-0.0192505875
10:35:28,21.4600299081,-0.0228756981
10:35:29,21.4475295267,-0.0192505875
10:35:30,21.4412793359,-0.0215006561
10:35:31,21.4381542405,-0.0200006104
10:35:32,21.4350291452,-0.0203756218
10:35:33,21.4381542405,-0.0197506027
10:35:35,21.450654622,-0.0192505875
10:35:36,21.4600299081,-0.0197506027
10:35:37,21.4662800989,-0.0181255531
10:35:38,21.4662800989,-0.0196255989
10:35:39,21.4631550035,-0.0185005646
10:35:40,21.4600299081,-0.0186255684
10:35:41,21.4600299081,-0.0212506485
10:35:42,21.4631550035,-0.0193755913
10:35:43,21.4600299081,-0.0201256142
10:35:44,21.4631550035,-0.0192505875
10:35:45,21.4725302896,-0.0186255684
10:35:46,21.4725302896,-0.0200006104
10:35:47,21.4787804804,-0.0197506027
10:35:48,21.4819055757,-0.0190005799
10:35:49,21.4819055757,-0.0186255684
10:35:50,21.4787804804,-0.0200006104
10:35:51,21.475655385,-0.0187505722
10:35:52,21.4725302896,-0.0180005493
10:35:53,21.4662800989,-0.0195005951
10:35:54,21.4631550035,-0.0191255837
10:35:55,21.4569048128,-0.0192505875
10:35:56,21.450654622,-0.0193755913
10:35:57,21.4475295267,-0.0195005951
10:35:58,21.4444044313,-0.0195005951
10:35:59,21.4412793359,-0.0192505875
10:36:00,21.4412793359,-0.0198756066
10:36:01,21.4412793359,-0.0221256752
10:36:02,21.4444044313,-0.0146254463
10:36:03,21.450654622,-0.018875576
10:36:04,21.4537797174,-0.0201256142
10:36:05,21.4537797174,-0.0197506027
10:36:07,21.4631550035,-0.0191255837
10:36:08,21.4600299081,-0.0263758049
10:36:09,21.4569048128,-0.0185005646
10:36:10,21.4444044313,-0.0196255989
10:36:11,21.4287789544,-0.0201256142
10:36:12,21.4225287637,-0.0212506485
10:36:13,21.4194036683,-0.0200006104
10:36:14,21.416278573,-0.0190005799
10:36:15,21.416278573,-0.0203756218
10:36:16,21.4131534776,-0.0205006256
10:36:17,21.4100283822,-0.0205006256
10:36:18,21.4131534776,-0.0221256752
10:36:19,21.4069032868,-0.0183755608
10:36:20,21.4006530961,-0.018875576
10:36:21,21.3975280007,-0.0185005646
10:36:22,21.3975280007,-0.0175005341
10:36:23,21.3975280007,-0.0241257363
10:36:24,21.4006530961,-0.0325009919
10:36:25,21.4006530961,-0.0181255531
10:36:26,21.4037781915,-0.0190005799
10:36:27,21.4037781915,-0.0196255989
10:36:28,21.4006530961,-0.0175005341
10:36:29,21.4006530961,-0.0212506485
10:36:30,21.3975280007,-0.0238757286
10:36:31,21.3975280007,-0.0203756218
10:36:32,21.4006530961,-0.02162566
10:36:33,21.4006530961,-0.020250618
10:36:34,21.4006530961,-0.0147504501
10:36:35,21.4006530961,-0.0193755913
10:36:36,21.4006530961,-0.0186255684
10:36:37,21.3975280007,-0.0192505875
10:36:39,21.3975280007,-0.0181255531
10:36:40,21.3975280007,-0.0175005341
10:36:41,21.3975280007,-0.0163754997
10:36:42,21.3975280007,-0.0191255837
10:36:43,21.4006530961,-0.0186255684
10:36:44,21.4069032868,-0.018875576
10:36:45,21.4100283822,-0.0165005036
10:36:46,21.4131534776,-0.0082502518
10:36:47,21.4131534776,-0.0198756066
10:36:48,21.4131534776,-0.0186255684
10:36:49,21.416278573,-0.0183755608
10:36:50,21.4256538591,-0.0183755608
10:36:51,21.4319040498,-0.0128753929
10:36:52,21.4319040498,-0.0186255684
10:36:53,21.4319040498,-0.018875576
10:36:54,21.4319040498,-0.0185005646
10:36:55,21.4319040498,-0.0186255684
10:36:56,21.4287789544,-0.0192505875
10:36:57,21.4287789544,-0.016875515
10:36:58,21.4319040498,-0.0187505722
10:36:59,21.4319040498,-0.0172505264
10:37:00,21.4319040498,-0.0183755608
10:37:01,21.4287789544,-0.0198756066
10:37:02,21.4256538591,-0.0190005799
10:37:03,21.4256538591,-0.018250557
10:37:04,21.4256538591,-0.0186255684
10:37:05,21.4256538591,-0.018250557
10:37:06,21.4256538591,-0.018875576
10:37:07,21.4287789544,-0.0142504349
10:37:08,21.4287789544,-0.0193755913
10:37:09,21.4381542405,-0.0185005646
10:37:11,21.4412793359,-0.0178755455
10:37:12,21.4444044313,-0.0192505875
10:37:13,21.4475295267,-0.0192505875
10:37:14,21.450654622,-0.0201256142
10:37:15,21.450654622,-0.0185005646
10:37:16,21.450654622,-0.0185005646
10:37:17,21.450654622,-0.0195005951
10:37:18,21.4444044313,-0.0203756218
10:37:19,21.4444044313,-0.0203756218
10:37:20,21.450654622,-0.0207506333
10:37:21,21.4537797174,-0.0197506027
10:37:22,21.450654622,-0.0167505112
10:37:23,21.4475295267,-0.0080002441
10:37:24,21.4412793359,-0.0181255531
10:37:25,21.4381542405,-0.0180005493
10:37:26,21.4537797174,-0.0185005646
10:37:27,21.4569048128,-0.0181255531
10:37:28,21.450654622,-0.0192505875
10:37:29,21.450654622,-0.0186255684
10:37:30,21.4444044313,-0.0195005951
10:37:31,21.4412793359,-0.0183755608
10:37:32,21.4412793359,-0.0181255531
10:37:33,21.4412793359,-0.0193755913
10:37:34,21.4412793359,-0.020250618
10:37:35,21.4412793359,-0.0201256142
10:37:36,21.4381542405,-0.0192505875
10:37:37,21.4350291452,-0.018875576
10:37:38,21.4287789544,-0.0203756218
10:37:39,21.4287789544,-0.0198756066
10:37:40,21.4256538591,-0.0207506333
10:37:41,21.4225287637,-0.0187505722
10:37:43,21.4225287637,-0.018875576
10:37:44,21.4225287637,-0.0195005951
10:37:45,21.4256538591,-0.0197506027
10:37:46,21.4256538591,-0.018250557
10:37:47,21.4256538591,-0.0190005799
10:37:48,21.4225287637,-0.0183755608
10:37:49,21.4287789544,-0.0193755913
10:37:50,21.4381542405,-0.018250557
10:37:51,21.4444044313,-0.0196255989
10:37:52,21.4631550035,-0.0193755913
10:37:53,21.4694051943,-0.020250618
10:37:54,21.4694051943,-0.0192505875
10:37:55,21.4631550035,-0.0178755455
10:37:56,21.4569048128,-0.0212506485
10:37:57,21.4475295267,-0.0247507553
10:37:58,21.4319040498,-0.0183755608
10:37:59,21.4194036683,-0.0197506027
10:38:00,21.4069032868,-0.0201256142
10:38:01,21.3944029054,-0.0190005799
10:38:02,21.3881527146,-0.0198756066
10:38:03,21.3819025239,-0.0196255989
10:38:04,21.3756523331,-0.0162504959
10:38:05,21.3850276193,-0.0191255837
10:38:06,21.4069032868,-0.0205006256
10:38:07,21.4100283822,-0.0198756066
10:38:08,21.4069032868,-0.0200006104
10:38:09,21.3975280007,-0.0201256142
10:38:10,21.3881527146,-0.0198756066
10:38:11,21.3756523331,-0.0193755913
10:38:12,21.366277047,-0.0192505875
10:38:13,21.3600268563,-0.0136254158
10:38:15,21.3569017609,-0.0205006256
10:38:16,21.3725272378,-0.0195005951
10:38:17,21.3819025239,-0.0200006104
10:38:18,21.3881527146,-0.0198756066
10:38:19,21.3944029054,-0.0206256294
10:38:20,21.4037781915,-0.0197506027
10:38:21,21.4069032868,-0.0187505722
10:38:22,21.4100283822,-0.0193755913
10:38:23,21.4069032868,-0.022250679
10:38:24,21.4069032868,-0.0198756066
10:38:25,21.4069032868,-0.0258757897
10:38:26,21.4037781915,-0.0197506027
10:38:27,21.4006530961,-0.0112503433
10:38:28,21.3975280007,-0.0203756218
10:38:29,21.3944029054,-0.0211256447
10:38:30,21.39127781,-0.0260007935
10:38:31,21.3881527146,-0.0183755608
10:38:32,21.3850276193,-0.0208756371
10:38:33,21.3819025239,-0.0205006256
10:38:34,21.3819025239,-0.0220006714
10:38:35,21.3819025239,-0.0208756371
10:38:36,21.3944029054,-0.0193755913
10:38:37,21.3975280007,-0.0190005799
10:38:38,21.4037781915,-0.0186255684
10:38:39,21.4069032868,-0.0191255837
10:38:40,21.4069032868,-0.0192505875
10:38:41,21.4069032868,-0.0198756066
10:38:42,21.4037781915,-0.0195005951
10:38:43,21.4037781915,-0.0185005646
10:38:44,21.4069032868,-0.0186255684
10:38:45,21.4069032868,-0.018250557
10:38:46,21.4006530961,-0.0190005799
10:38:48,21.3975280007,-0.0186255684
10:38:49,21.3944029054,-0.0201256142
10:38:50,21.39127781,-0.0200006104
10:38:51,21.3850276193,-0.018875576
10:38:52,21.3850276193,-0.0187505722
10:38:53,21.3819025239,-0.0176255379
10:38:54,21.3787774285,-0.0260007935
10:38:55,21.3787774285,-0.0177505417
10:38:56,21.3756523331,-0.0203756218
10:38:57,21.3756523331,-0.0180005493
10:38:58,21.3756523331,-0.0176255379
10:38:59,21.3756523331,-0.0195005951
10:39:00,21.3756523331,-0.0187505722
10:39:01,21.3725272378,-0.0197506027
10:39:02,21.3694021424,-0.0158754845
10:39:03,21.3694021424,-0.0226256905
10:39:04,21.3694021424,-0.0196255989
10:39:05,21.366277047,-0.0191255837
10:39:06,21.3725272378,-0.0191255837
10:39:07,21.3756523331,-0.0177505417
10:39:08,21.3756523331,-0.0186255684
10:39:09,21.3725272378,-0.0195005951
10:39:10,21.3787774285,-0.0186255684
10:39:11,21.3819025239,-0.018875576
10:39:12,21.3850276193,-0.0136254158
10:39:13,21.3850276193,-0.0095002899
10:39:14,21.39127781,-0.0193755913
10:39:15,21.39127781,-0.018875576
10:39:16,21.39127781,-0.0190005799
10:39:18,21.3944029054,-0.0190005799
10:39:19,21.4069032868,-0.0207506333
10:39:20,21.4131534776,-0.0193755913
10:39:21,21.4194036683,-0.0187505722
10:39:22,21.4256538591,-0.0186255684
10:39:23,21.4287789544,-0.018875576
10:39:24,21.4256538591,-0.0191255837
10:39:25,21.4256538591,-0.0196255989
10:39:26,21.4256538591,-0.0186255684
10:39:27,21.4225287637,-0.0208756371
10:39:28,21.4256538591,-0.0191255837
10:39:29,21.4225287637,-0.0180005493
10:39:30,21.4194036683,-0.0175005341
10:39:31,21.4194036683,-0.0185005646
10:39:32,21.4131534776,-0.0181255531
10:39:33,21.4100283822,-0.0197506027
10:39:34,21.4069032868,-0.0180005493
10:39:35,21.4037781915,-0.0203756218
10:39:36,21.4006530961,-0.0228756981
10:39:37,21.3975280007,-0.0192505875
10:39:38,21.3975280007,-0.0196255989
10:39:39,21.3944029054,-0.0186255684
10:39:40,21.39127781,-0.0186255684
10:39:41,21.39127781,-0.0178755455
10:39:42,21.39127781,-0.0180005493
10:39:43,21.39127781,-0.0201256142
10:39:44,21.39127781,-0.0196255989
10:39:45,21.39127781,-0.018875576
10:39:46,21.39127781,-0.016875515
10:39:47,21.3881527146,-0.018875576
10:39:48,21.39127781,-0.0181255531
10:39:49,21.39127781,-0.0186255684
10:39:51,21.39127781,-0.018250557
10:39:52,21.39127781,-0.0173755303
10:39:53,21.3944029054,-0.0150004578
10:39:54,21.3944029054,-0.0162504959
10:39:55,21.3944029054,-0.0181255531
10:39:56,21.39127781,-0.0193755913
10:39:57,21.3881527146,-0.0197506027
10:39:58,21.3881527146,-0.0190005799
10:39:59,21.3881527146,-0.0205006256
10:40:00,21.3850276193,-0.0181255531
10:40:01,21.3850276193,-0.0186255684
10:40:02,21.3819025239,-0.0193755913
10:40:03,21.3787774285,-0.0186255684
10:40:04,21.3787774285,-0.020250618
10:40:05,21.3756523331,-0.0186255684
10:40:06,21.3756523331,-0.0150004578
10:40:07,21.3787774285,-0.018250557
10:40:08,21.3787774285,-0.0215006561
10:40:09,21.3787774285,-0.0272508316
10:40:10,21.3787774285,-0.0190005799
10:40:11,21.3850276193,-0.0196255989
10:40:12,21.3881527146,-0.0197506027
10:40:13,21.3881527146,-0.0187505722
10:40:14,21.39127781,-0.0173755303
10:40:15,21.39127781,-0.0192505875
10:40:16,21.39127781,-0.0186255684
10:40:17,21.39127781,-0.018875576
10:40:18,21.3881527146,-0.018250557
10:40:19,21.3850276193,-0.018875576
10:40:21,21.3819025239,-0.0175005341
10:40:22,21.3850276193,-0.0166255074
10:40:23,21.3850276193,-0.0197506027
10:40:24,21.3881527146,-0.0178755455
10:40:25,21.3881527146,-0.0200006104
10:40:26,21.3881527146,-0.0197506027
10:40:27,21.3881527146,-0.0198756066
10:40:28,21.39127781,-0.0193755913
10:40:29,21.4037781915,-0.0193755913
10:40:30,21.4131534776,-0.018875576
10:40:31,21.416278573,-0.0192505875
10:40:32,21.4194036683,-0.0195005951
10:40:33,21.4381542405,-0.0180005493
10:40:34,21.450654622,-0.0201256142
10:40:35,21.450654622,-0.020250618
10:40:36,21.4475295267,-0.020250618
10:40:37,21.4475295267,-0.0196255989
10:40:38,21.450654622,-0.0201256142
10:40:39,21.4537797174,-0.0198756066
10:40:40,21.4537797174,-0.0201256142
10:40:41,21.4444044313,-0.018875576
10:40:42,21.4412793359,-0.005375164
10:40:43,21.4381542405,-0.0215006561
10:40:44,21.4381542405,-0.0190005799
10:40:45,21.4256538591,-0.0181255531
10:40:46,21.4225287637,-0.0191255837
10:40:47,21.4287789544,-0.0185005646
10:40:48,21.4256538591,-0.0177505417
10:40:49,21.4287789544,-0.0187505722
10:40:50,21.4256538591,-0.0206256294
10:40:51,21.4256538591,-0.0125003815
10:40:53,21.4256538591,-0.0108753319
10:40:54,21.4319040498,-0.035751091
10:40:55,21.4412793359,-0.0140004273
10:40:56,21.450654622,-0.018875576
10:40:57,21.4475295267,-0.0198756066
10:40:58,21.4381542405,-0.0187505722
10:40:59,21.4350291452,-0.0191255837
10:41:00,21.4319040498,-0.0046251411
10:41:01,21.4256538591,-0.0201256142
10:41:02,21.4256538591,-0.018875576
10:41:03,21.4194036683,-0.018250557
10:41:04,21.4194036683,-0.018875576
10:41:05,21.4194036683,-0.02162566
10:41:06,21.4225287637,-0.0208756371
10:41:07,21.4287789544,-0.0192505875
10:41:08,21.4256538591,-0.0196255989
10:41:09,21.4256538591,-0.0186255684
10:41:10,21.4319040498,-0.0183755608
10:41:11,21.4350291452,-0.0200006104
10:41:12,21.4350291452,-0.0197506027
10:41:13,21.4350291452,-0.0196255989
10:41:14,21.4350291452,-0.0193755913
10:41:15,21.4350291452,-0.0095002899
10:41:16,21.4319040498,-0.0190005799
10:41:17,21.4256538591,-0.0181255531
10:41:18,21.4225287637,-0.0176255379
10:41:19,21.416278573,-0.0201256142
10:41:20,21.4100283822,-0.0192505875
10:41:21,21.4006530961,-0.018875576
10:41:22,21.3975280007,-0.018250557
10:41:23,21.3975280007,-0.0186255684
10:41:24,21.3975280007,-0.0193755913
10:41:26,21.4037781915,-0.018875576
10:41:27,21.4037781915,-0.0193755913
10:41:28,21.4037781915,-0.0206256294
10:41:29,21.3975280007,-0.0213756523
10:41:30,21.3881527146,-0.0205006256
10:41:31,21.4006530961,-0.0180005493
10:41:32,21.4131534776,-0.0187505722
10:41:33,21.4287789544,-0.0192505875
10:41:34,21.4444044313,-0.0186255684
10:41:35,21.4444044313,-0.0197506027
10:41:36,21.4412793359,-0.0195005951
10:41:37,21.4381542405,-0.0200006104
10:41:38,21.4287789544,-0.0187505722
10:41:39,21.416278573,-0.0195005951
10:41:40,21.4131534776,-0.0187505722
10:41:41,21.4131534776,-0.0187505722
10:41:42,21.4131534776,-0.0187505722
10:41:43,21.4100283822,-0.018875576
10:41:44,21.4006530961,-0.0197506027
10:41:45,21.3975280007,-0.0187505722
10:41:46,21.3975280007,-0.0180005493
10:41:47,21.4006530961,-0.020250618
10:41:48,21.4069032868,-0.0231257057
10:41:49,21.4100283822,-0.018875576
10:41:50,21.416278573,-0.0191255837
10:41:51,21.4225287637,-0.0196255989
10:41:52,21.4287789544,-0.0201256142
10:41:53,21.4256538591,-0.0200006104
10:41:54,21.4287789544,-0.0193755913
10:41:55,21.4287789544,-0.0201256142
10:41:56,21.4287789544,-0.0206256294
10:41:58,21.4256538591,-0.0187505722
10:41:59,21.4256538591,-0.0177505417
10:42:00,21.4225287637,-0.0175005341
10:42:01,21.4225287637,-0.018875576
10:42:02,21.4194036683,-0.0193755913
10:42:03,21.4287789544,-0.0187505722
10:42:04,21.4287789544,-0.0191255837
10:42:05,21.4319040498,-0.0173755303
10:42:06,21.4287789544,-0.0200006104
10:42:07,21.4381542405,-0.0198756066
10:42:08,21.4537797174,-0.0203756218
10:42:09,21.4569048128,-0.0196255989
10:42:10,21.4600299081,-0.0172505264
10:42:11,21.4694051943,-0.0183755608
10:42:12,21.4787804804,-0.018250557
10:42:13,21.4850306711,-0.0193755913
10:42:14,21.4881557665,-0.018250557
10:42:15,21.4944059572,-0.018250557
10:42:16,21.500656148,-0.0185005646
10:42:17,21.5131565294,-0.0195005951
10:42:18,21.5194067202,-0.018875576
10:42:19,21.5194067202,-0.0193755913
10:42:20,21.5287820063,-0.0192505875
10:42:21,21.535032197,-0.0185005646
10:42:22,21.5287820063,-0.02162566
10:42:23,21.5256569109,-0.0190005799
10:42:24,21.5194067202,-0.0198756066
10:42:25,21.5131565294,-0.0195005951
10:42:26,21.5069063387,-0.0193755913
10:42:27,21.4975310526,-0.0206256294
10:42:28,21.4944059572,-0.0181255531
10:42:30,21.4850306711,-0.0197506027
10:42:31,21.4881557665,-0.0208756371
10:42:32,21.4850306711,-0.018875576
10:42:33,21.4850306711,-0.0203756218
