Time (min),Real,Ref,Error
0.0033500433,44.179,56.802,12.623
0.0139366984,44.164,56.808,12.644
0.0172708829,44.139,56.808,12.669
0.0206043641,44.114,56.811,12.697
0.0239373803,44.086,56.814,12.728
0.0272701979,44.061,56.814,12.753
0.0306035002,44.045,56.817,12.772
0.0339413524,44.029,56.817,12.788
0.0372706294,44.014,56.82,12.806
0.0406035145,43.992,56.814,12.822
0.0439373533,43.97,56.817,12.847
0.0472703298,43.945,56.814,12.869
0.0506040494,43.92,56.827,12.907
0.0539373517,43.904,56.82,12.916
0.0572707693,43.87,56.814,12.944
0.060605375,43.842,56.814,12.972
0.0639372071,43.811,56.82,13.009
0.0672722061,43.786,56.817,13.031
0.0706037641,43.767,56.824,13.057
0.0739368161,43.742,56.824,13.082
0.077270623,43.72,56.82,13.1
0.0806039651,43.698,56.814,13.116
0.083937037,43.692,56.811,13.119
0.0872705897,43.679,56.827,13.148
0.0906042735,43.67,56.827,13.157
0.0939374169,43.667,56.817,13.15
0.0972707391,43.661,56.83,13.169
0.1006036599,43.658,56.82,13.162
0.1039375544,43.651,56.82,13.169
0.1072712501,43.651,56.817,13.166
0.1106039921,43.654,56.82,13.166
0.1139370839,43.642,56.817,13.175
0.1172701875,43.633,56.827,13.194
0.1206039548,43.617,56.824,13.207
0.1239372492,43.608,56.827,13.219
0.127270631,43.595,56.824,13.229
0.1306038618,43.576,56.82,13.244
0.1339370211,43.558,56.82,13.262
0.1372705102,43.533,56.824,13.291
0.1406034748,43.508,56.83,13.322
0.1439370473,43.483,56.827,13.344
0.1472703218,43.451,56.824,13.373
0.150603799,43.426,56.842,13.416
0.1539370934,43.398,56.83,13.432
0.1572714885,43.373,56.82,13.447
0.1606039564,43.354,56.83,13.476
0.163937362,43.339,56.827,13.488
0.1672715823,43.314,56.83,13.516
0.1706039111,43.295,56.817,13.522
0.17393713,43.27,56.824,13.554
0.1772701422,43.239,56.827,13.588
0.180603985,43.214,56.82,13.606
0.1839369178,43.189,56.824,13.635
0.1872704864,43.161,56.82,13.659
0.1906040708,43.139,56.827,13.688
0.1939371665,43.114,56.827,13.713
0.1972718,43.098,56.82,13.722
0.2006037315,43.083,56.827,13.744
0.2039371212,43.07,56.842,13.772
0.2072701216,43.067,56.824,13.757
0.2106036584,43.058,56.827,13.769
0.2139373779,43.058,56.827,13.769
0.217270275,43.051,56.824,13.773
0.2206036607,43.045,56.82,13.775
0.2239374717,43.036,56.824,13.788
0.2272702853,43.029,56.827,13.798
0.2306039731,43.029,56.83,13.801
0.2339373231,43.023,56.824,13.801
0.2372702519,43.02,56.824,13.804
0.2406040629,43.017,56.83,13.813
0.2439373453,43.011,56.836,13.825
0.2472707033,43.011,56.827,13.816
0.2506044308,43.001,56.827,13.826
0.2539371371,42.989,56.824,13.835
0.257271258,43.476,57.267,13.791
0.2606036544,43.458,57.261,13.803
0.2639371077,43.451,57.264,13.813
0.2672703664,43.445,57.261,13.816
0.270604078,43.429,57.264,13.835
0.2739368081,43.429,57.27,13.841
0.2772706946,43.42,57.264,13.844
0.2806037227,43.414,57.264,13.85
0.2839377364,43.408,57.267,13.859
0.2872705936,43.404,57.267,13.863
0.2906041741,43.401,57.264,13.863
0.2939370195,43.398,57.264,13.866
0.2972702781,43.386,57.264,13.878
0.3006039302,43.376,57.267,13.891
0.3039373716,43.376,57.267,13.891
0.3072706421,43.37,57.267,13.897
0.3106041034,43.367,57.267,13.9
0.3139369845,43.361,57.274,13.913
0.3172705412,43.354,57.274,13.92
0.3206037005,43.348,57.274,13.926
0.3239373008,43.329,57.27,13.941
0.3272717555,43.317,57.264,13.947
0.3306062102,43.301,57.267,13.966
0.3339369694,43.286,57.27,13.984
0.3372706135,43.279,57.27,13.991
0.3406035225,43.27,57.274,14.004
0.3439373771,43.264,57.277,14.013
0.3472704689,43.267,57.267,14
0.3506039023,43.261,57.27,14.009
0.3539372921,43.267,57.27,14.003
0.3572713057,43.267,57.267,14
0.360603567,43.27,57.27,14
0.3639371117,43.27,57.27,14
0.3672709187,43.261,57.27,14.009
0.370603919,43.251,57.267,14.016
0.3739383936,43.248,57.267,14.019
0.3772717476,43.248,57.27,14.022
0.3806034764,43.248,57.27,14.022
0.3839395642,43.248,57.264,14.016
0.3872708599,43.254,57.267,14.013
0.3906040271,43.254,57.27,14.016
0.393937397,43.264,57.267,14.003
0.3972707192,43.27,57.274,14.004
0.4006040454,43.276,57.267,13.991
0.4039373994,43.283,57.27,13.987
0.407270662,43.289,57.267,13.978
0.4106034438,43.298,57.264,13.966
0.413937072,43.304,57.267,13.963
0.4172706366,43.304,57.267,13.963
0.4206035455,43.301,57.27,13.969
0.4239404122,43.304,57.267,13.963
0.427270774,43.311,57.267,13.956
0.4306062539,43.317,57.27,13.953
0.4339372555,43.323,57.267,13.944
0.4372704824,43.336,57.264,13.928
0.4406036576,43.348,57.267,13.919
0.4439373295,43.358,57.267,13.909
0.4472701629,43.37,57.261,13.891
0.4506039461,43.379,57.264,13.885
0.4539376299,43.392,57.267,13.875
0.4572701693,43.395,57.261,13.866
0.460603869,43.398,57.264,13.866
0.4639371912,43.398,57.264,13.866
0.4672703822,43.398,57.264,13.866
0.4706040223,43.404,57.258,13.854
0.4739391923,43.411,57.261,13.85
0.4772701422,43.414,57.264,13.85
0.4806037664,43.423,57.264,13.841
0.4839373787,43.433,57.264,13.831
0.4872706811,43.439,57.264,13.825
0.4906040867,43.439,57.267,13.828
0.4939373811,43.433,57.264,13.831
0.4972704411,43.429,57.264,13.835
0.5006039262,43.426,57.264,13.838
0.503937157,43.42,57.264,13.844
0.5072701335,43.411,57.264,13.853
0.5106039604,43.401,57.264,13.863
0.5139371951,43.392,57.264,13.872
0.5172706405,43.383,57.264,13.881
0.5206041614,43.376,57.261,13.885
0.523937432,43.376,57.261,13.885
0.5272703846,43.373,57.258,13.885
0.53060414,43.379,57.261,13.882
0.5339372476,43.386,57.258,13.872
0.5372707248,43.392,57.258,13.866
0.5406039715,43.404,57.255,13.851
0.5439370632,43.411,57.261,13.85
0.547271049,43.426,57.255,13.829
0.5506037712,43.442,57.255,13.813
0.5539372643,43.454,57.258,13.804
0.5572707693,43.476,57.252,13.776
0.5606037418,43.492,57.255,13.763
0.5639369686,43.514,57.252,13.738
0.5672704816,43.536,57.258,13.722
0.5706039906,43.558,57.249,13.691
0.5739368598,43.586,57.252,13.666
0.5772705555,43.611,57.255,13.644
0.5806036949,43.639,57.252,13.613
0.5839374026,43.667,57.245,13.578
0.5872706731,43.695,57.249,13.554
0.5906056563,43.72,57.249,13.529
0.593936797,43.742,57.249,13.507
0.5972702662,43.761,57.249,13.488
0.6006039182,43.789,57.252,13.463
0.6039371451,43.814,57.249,13.435
0.6072701732,43.842,57.249,13.407
0.6106035471,43.867,57.249,13.382
0.6139368097,43.892,57.249,13.357
0.6172739824,43.914,57.249,13.335
0.6206040462,43.942,57.252,13.31
0.6239373962,43.964,57.252,13.288
0.6272707582,43.989,57.249,13.26
0.630603989,44.011,57.255,13.244
0.6339373151,44.036,57.252,13.216
0.6372704824,44.061,57.252,13.191
0.6406034787,44.073,57.252,13.179
0.6439380169,44.095,57.252,13.157
0.647272559,44.117,57.255,13.138
0.6506058931,44.139,57.249,13.11
0.6539378246,44.158,57.255,13.097
0.6572706421,44.183,57.252,13.069
0.6606040001,44.208,57.255,13.047
0.6639369686,44.233,57.258,13.025
0.6672703942,44.248,57.255,13.007
0.670603927,44.267,57.258,12.991
0.6739368399,44.283,57.258,12.975
0.6772701621,44.289,57.261,12.972
0.6806039929,44.295,57.261,12.966
0.6839373827,44.292,57.264,12.972
0.6872706254,44.286,57.264,12.978
0.6906037052,44.279,57.261,12.982
0.6939373334,44.279,57.261,12.982
0.6972703457,44.276,57.264,12.988
0.7006038904,44.279,57.264,12.985
0.7039371093,44.283,57.261,12.978
0.7072701454,44.283,57.258,12.975
0.7106040875,44.286,57.264,12.978
0.7139372389,44.295,57.264,12.969
0.7172706048,44.311,57.261,12.95
0.7206041018,44.333,57.261,12.928
0.7239374995,44.358,57.264,12.906
0.7272706787,44.386,57.264,12.878
0.7306038221,44.414,57.261,12.847
0.7339372317,44.439,57.258,12.819
0.7372707486,44.467,57.261,12.794
0.7406035066,44.492,57.261,12.769
0.7439372063,44.517,57.258,12.741
0.7472705086,44.545,57.258,12.713
0.7506063382,44.573,57.258,12.685
0.7539373358,44.601,57.258,12.657
0.7572734316,44.633,57.258,12.625
0.7606040438,44.667,57.258,12.591
0.7639375011,44.704,57.252,12.548
0.7672702829,44.739,57.252,12.513
0.7706038555,44.776,57.252,12.476
0.7739368478,44.817,57.255,12.438
0.7772703926,44.858,57.252,12.394
0.7806037545,44.895,57.252,12.357
0.7839372754,44.933,57.249,12.316
0.787270387,44.973,57.249,12.276
0.7906040629,45.011,57.252,12.241
0.7939370036,45.048,57.252,12.204
0.797270147,45.089,57.249,12.16
0.800603954,45.126,57.249,12.123
0.8039382219,45.164,57.249,12.085
0.8072701534,45.195,57.249,12.054
0.8106066028,45.233,57.242,12.009
0.8139376918,45.267,57.242,11.975
0.8172704856,45.305,57.242,11.937
0.8206035376,45.345,57.245,11.9
0.8239373446,45.38,57.245,11.865
0.8272702416,45.42,57.242,11.822
0.8306081971,45.458,57.242,11.784
0.8339371045,45.495,57.239,11.744
0.837272803,45.533,57.239,11.706
0.8406041026,45.567,57.239,11.672
0.8439368129,45.601,57.236,11.635
0.8472703338,45.636,57.236,11.6
0.850604403,45.667,57.233,11.566
0.8539373159,45.701,57.23,11.529
0.8572743694,45.739,57.233,11.494
0.8606035868,45.776,57.233,11.457
0.8639373461,45.808,57.233,11.425
0.8672706286,45.842,57.239,11.397
0.8706041098,45.873,57.233,11.36
0.8739368121,45.905,57.233,11.328
0.8772701303,45.939,57.233,11.294
0.8806037148,45.976,57.23,11.254
0.8839373072,46.008,57.233,11.225
0.8872705261,46.039,57.233,11.194
0.8906044046,46.07,57.233,11.163
0.8939371069,46.101,57.233,11.132
0.897270445,46.133,57.233,11.1
0.90060395,46.167,57.236,11.069
0.9039372603,46.205,57.233,11.028
0.9072721561,46.236,57.23,10.994
0.9106042743,46.267,57.233,10.966
0.9139411569,46.305,57.23,10.925
0.9172712763,46.336,57.233,10.897
0.920604976,46.373,57.233,10.86
0.92393773,46.405,57.233,10.828
0.9272703846,46.43,57.23,10.8
0.930603989,46.455,57.23,10.775
0.9339381933,46.473,57.233,10.76
0.9372723222,46.486,57.233,10.747
0.9406055172,46.501,57.233,10.732
0.9439374169,46.52,57.236,10.716
0.9472706079,46.536,57.236,10.7
0.950604411,46.551,57.236,10.685
0.9539375345,46.57,57.239,10.669
0.9572707216,46.598,57.236,10.638
0.960604167,46.62,57.239,10.619
0.9639372468,46.642,57.236,10.594
0.9672716896,46.658,57.239,10.581
0.9706046979,46.68,57.239,10.559
0.9739369432,46.698,57.242,10.544
0.9772704005,46.717,57.242,10.525
0.9806044141,46.745,57.239,10.494
0.9839378436,46.764,57.242,10.478
0.9872706254,46.78,57.236,10.456
0.9906064431,46.792,57.239,10.447
0.9939369957,46.801,57.239,10.438
0.9972711484,46.814,57.239,10.425
1.0006046454,46.823,57.239,10.416
1.0039369345,46.842,57.239,10.397
1.0072701494,46.861,57.239,10.378
1.0106039445,46.873,57.242,10.369
1.0139373144,46.883,57.239,10.356
1.0172703465,46.898,57.239,10.341
1.020603931,46.908,57.233,10.325
1.0239374081,46.923,57.242,10.319
1.0272703409,46.933,57.242,10.309
1.0306038022,46.942,57.242,10.3
1.03393749,46.955,57.242,10.287
1.0372705221,46.967,57.242,10.275
1.0406035066,46.989,57.236,10.247
1.0439374089,47.014,57.242,10.228
1.0472730358,47.045,57.239,10.194
1.0506038308,47.08,57.242,10.162
1.0539373914,47.114,57.239,10.125
1.0572707494,47.139,57.239,10.1
1.060603559,47.17,57.245,10.075
1.0639374971,47.189,57.245,10.056
1.0672706048,47.214,57.242,10.028
1.0706040581,47.242,57.242,10
1.073937885,47.267,57.245,9.978
1.0772701343,47.295,57.245,9.95
1.0806037386,47.323,57.245,9.922
1.0839372953,47.348,57.242,9.894
1.0872704665,47.376,57.239,9.863
1.0906051954,47.398,57.242,9.844
1.0939372897,47.426,57.242,9.816
1.0972706755,47.451,57.239,9.788
1.1006042322,47.476,57.239,9.763
1.1039371212,47.505,57.245,9.74
1.1072701573,47.539,57.239,9.7
1.1106034875,47.58,57.242,9.662
1.113937374,47.589,57.245,9.656
1.1172707756,47.623,57.242,9.619
1.1206039627,47.658,57.239,9.581
1.1239387393,47.701,57.245,9.544
1.1272707661,47.745,57.242,9.497
1.130603981,47.773,57.245,9.472
1.1339374026,47.801,57.245,9.444
1.1372703473,47.839,57.239,9.4
1.1406034986,47.88,57.239,9.359
1.1439374208,47.917,57.242,9.325
1.1472725232,47.951,57.239,9.288
1.1506042361,47.986,57.239,9.253
1.1539369305,48.023,57.239,9.216
1.1572709044,48.058,57.242,9.184
1.1606039921,48.098,57.236,9.138
1.1639371912,48.142,57.239,9.097
1.1672707876,48.18,57.239,9.059
1.1706045151,48.22,57.239,9.019
1.1739367644,48.258,57.239,8.981
1.1772706827,48.292,57.236,8.944
1.1806040804,48.326,57.233,8.907
1.1839373509,48.361,57.239,8.878
1.1872708042,48.392,57.236,8.844
1.1906039437,48.433,57.236,8.803
1.1939369837,48.467,57.233,8.766
1.1972704808,48.495,57.236,8.741
1.2006039818,48.517,57.236,8.719
1.203936855,48.533,57.239,8.706
1.2072732886,48.539,57.23,8.691
1.2106034875,48.548,57.233,8.685
1.2139373183,48.564,57.233,8.669
1.2172709823,48.586,57.233,8.647
1.2206065893,48.614,57.233,8.619
1.2239369313,48.645,57.23,8.585
1.2272737424,48.667,57.233,8.566
1.2306040923,48.692,57.23,8.538
1.2339372873,48.714,57.23,8.516
1.237272195,48.73,57.23,8.5
1.2406034827,48.742,57.23,8.488
1.2439370076,48.758,57.227,8.469
1.2472717961,48.776,57.224,8.448
1.2506037076,48.801,57.227,8.426
1.2539379001,48.83,57.224,8.394
1.257270662,48.839,57.227,8.388
1.2606035948,48.851,57.224,8.373
1.2639374018,48.867,57.224,8.357
1.2672706326,48.883,57.22,8.337
1.2706038356,48.895,57.217,8.322
1.2739368161,48.92,57.22,8.3
1.277270933,48.948,57.217,8.269
1.2806037188,48.976,57.224,8.248
1.2839373271,49.005,57.22,8.215
1.2872705658,49.039,57.217,8.178
1.2906055291,49.07,57.22,8.15
1.293936789,49.105,57.217,8.112
1.2972704927,49.136,57.211,8.075
1.3006037076,49.161,57.211,8.05
1.3039375861,49.189,57.208,8.019
1.3072710196,49.214,57.208,7.994
1.3106037696,49.242,57.199,7.957
1.3139372349,49.267,57.22,7.953
1.3172705928,49.283,57.217,7.934
1.3206039747,49.305,57.217,7.912
1.3239374399,49.339,57.22,7.881
1.3272706787,49.37,57.217,7.847
1.3306074619,49.402,57.214,7.812
1.3339370012,49.436,57.214,7.778
1.3372704387,49.467,57.214,7.747
1.3406034589,49.489,57.214,7.725
1.343937099,49.505,57.211,7.706
1.3472707391,49.527,57.217,7.69
1.3506036917,49.552,57.214,7.662
1.353939573,49.586,57.214,7.628
1.3572708408,49.623,57.211,7.588
1.360603718,49.639,57.211,7.572
1.3639372269,49.652,57.208,7.556
1.367270724,49.667,57.208,7.541
1.3706037998,49.677,57.208,7.531
1.373936828,49.692,57.214,7.522
1.3772706509,49.714,57.211,7.497
1.3806038976,49.736,57.211,7.475
1.3839375893,49.758,57.211,7.453
1.3872707407,49.777,57.211,7.434
1.3906058629,49.795,57.208,7.413
1.3939368288,49.808,57.208,7.4
1.3972708424,49.827,57.208,7.381
1.4006046931,49.855,57.208,7.353
1.4039369782,49.883,57.211,7.328
1.4072701255,49.914,57.208,7.294
1.4106040915,49.945,57.202,7.257
1.4139374097,49.977,57.205,7.228
1.4172707677,50.008,57.205,7.197
1.4206037879,50.039,57.208,7.169
1.423937575,50.061,57.208,7.147
1.4272702376,50.089,57.208,7.119
1.4306036433,50.123,57.205,7.082
1.4339374344,50.158,57.205,7.047
1.4372707248,50.195,57.208,7.013
1.4406037251,50.233,57.208,6.975
1.443936801,50.27,57.202,6.932
1.4472703377,50.311,57.202,6.891
1.450605305,50.345,57.202,6.857
1.4539372285,50.37,57.202,6.832
1.4572702249,50.383,57.202,6.819
1.4606037656,50.405,57.205,6.8
1.4639381925,50.433,57.199,6.766
1.467271777,50.47,57.195,6.725
1.4706040303,50.514,57.199,6.685
1.4739387949,50.552,57.199,6.647
1.4772732854,50.592,57.199,6.607
1.480604128,50.633,57.199,6.566
1.4839373231,50.664,57.199,6.535
1.4872709314,50.702,57.199,6.497
1.4906043053,50.727,57.202,6.475
1.4939385414,50.758,57.202,6.444
1.4972704053,50.789,57.202,6.413
1.5006036003,50.823,57.205,6.382
1.5039373358,50.858,57.205,6.347
1.5072701772,50.895,57.202,6.307
1.5106041153,50.939,57.205,6.266
1.5139372905,50.98,57.202,6.222
1.5172707359,51.011,57.205,6.194
1.5206040422,51.048,57.208,6.16
1.5239374121,51.083,57.205,6.122
1.5272706032,51.117,57.208,6.091
1.5306038022,51.152,57.205,6.053
1.5339374781,51.192,57.208,6.016
1.5372704268,51.227,57.211,5.984
1.5406035304,51.264,57.211,5.947
1.543937095,51.305,57.214,5.909
1.5472747882,51.336,57.214,5.878
1.5506062905,51.358,57.214,5.856
1.5539373795,51.383,57.214,5.831
1.5572706103,51.411,57.214,5.803
1.5606061896,51.433,57.214,5.781
1.5639373104,51.445,57.217,5.772
1.5672707558,51.461,57.22,5.759
1.5706044714,51.48,57.22,5.74
1.5739373962,51.495,57.214,5.719
1.5772701343,51.511,57.22,5.709
1.5806039969,51.536,57.22,5.684
1.5839373628,51.561,57.224,5.663
1.5872740149,51.583,57.22,5.637
1.5906048179,51.605,57.22,5.615
1.5939370195,51.636,57.22,5.584
1.5972706834,51.667,57.224,5.557
1.600604105,51.702,57.224,5.522
1.6039372881,51.723,57.22,5.497
1.6072701494,51.745,57.224,5.479
1.6106034915,51.773,57.22,5.447
1.6139376283,51.808,57.217,5.409
1.6172706882,51.845,57.22,5.375
1.6206039866,51.886,57.224,5.338
1.6239371538,51.93,57.22,5.29
1.6272703528,51.967,57.224,5.257
1.6306040724,52.014,57.227,5.213
1.6339373827,52.055,57.224,5.169
1.6372734745,52.102,57.227,5.125
1.6406034629,52.145,57.224,5.079
1.6439370672,52.192,57.224,5.032
1.6472707629,52.23,57.22,4.99
1.6506037196,52.27,57.22,4.95
1.6539400697,52.292,57.217,4.925
1.6572706819,52.317,57.22,4.903
1.6606038729,52.348,57.217,4.869
1.6639369925,52.383,57.22,4.837
1.6672704419,52.414,57.217,4.803
1.6706040223,52.452,57.214,4.762
1.6739368161,52.492,57.217,4.725
1.6772706509,52.533,57.214,4.681
1.6806040684,52.573,57.211,4.638
1.6839374701,52.614,57.217,4.603
1.6872734865,52.652,57.214,4.562
1.6906040072,52.673,57.217,4.544
1.6939375957,52.695,57.214,4.519
1.6972707629,52.72,57.214,4.494
1.7006058653,52.742,57.211,4.469
1.7039367676,52.767,57.211,4.444
1.7072701097,52.795,57.214,4.419
1.7106041392,52.82,57.208,4.388
1.71393737,52.842,57.208,4.366
1.7172712843,52.861,57.211,4.35
1.7206040819,52.877,57.214,4.337
1.7239373088,52.895,57.214,4.319
1.7272706985,52.927,57.208,4.281
1.7306038539,52.961,57.208,4.247
1.7339373271,53.002,57.211,4.209
1.7372713407,53.045,57.211,4.166
1.7406034629,53.089,57.211,4.122
1.7439368884,53.133,57.202,4.069
1.7472703457,53.173,57.208,4.035
1.7506074826,53.214,57.205,3.991
1.7539368312,53.258,57.205,3.947
1.7572707176,53.302,57.205,3.903
1.7606040359,53.339,57.202,3.863
1.7639373064,53.383,57.208,3.825
1.7672706167,53.417,57.205,3.788
1.7706039985,53.449,57.208,3.759
1.7739373366,53.483,57.205,3.722
1.7772705992,53.511,57.208,3.697
1.7806040088,53.539,57.205,3.666
1.7839373867,53.57,57.208,3.638
1.7872706652,53.602,57.208,3.606
1.7906056007,53.633,57.211,3.578
1.7939370155,53.664,57.205,3.541
1.797270751,53.699,57.199,3.5
1.8006036957,53.733,57.192,3.459
1.8039374987,53.77,57.189,3.419
1.8072701732,53.805,57.186,3.381
1.8106040597,53.839,57.183,3.344
1.813937219,53.874,57.18,3.306
1.8172728856,53.914,57.189,3.275
1.8206040104,53.955,57.186,3.231
1.8239374359,53.999,57.177,3.178
1.8272707423,54.039,57.174,3.135
1.8306038777,54.086,57.167,3.081
1.8339372238,54.13,57.164,3.034
1.8372706811,54.177,57.161,2.984
1.8406035026,54.217,57.149,2.932
1.8439375401,54.267,57.145,2.878
1.8472703218,54.308,57.142,2.834
1.8506040613,54.349,57.133,2.784
1.8539372802,54.383,57.124,2.741
1.8572709203,54.424,57.114,2.69
1.860604008,54.464,57.114,2.65
1.8639371753,54.505,57.105,2.6
1.8672712803,54.549,57.102,2.553
1.8706037958,54.583,57.089,2.506
1.8739373724,54.62,57.08,2.46
1.8772706946,54.655,57.064,2.409
1.8806037267,54.686,57.061,2.375
1.8839389205,54.711,57.055,2.344
1.8872727156,54.739,57.058,2.319
1.890603741,54.761,57.045,2.284
1.8939370076,54.786,57.049,2.263
1.8972703576,54.811,57.042,2.231
1.9006053567,54.833,57.036,2.203
1.9039371729,54.861,57.033,2.172
1.9072710236,54.889,57.03,2.141
1.9106042067,54.92,57.024,2.104
1.9139376561,54.952,57.014,2.062
1.9172706604,54.986,57.011,2.025
1.9206041416,55.02,57.008,1.988
1.9239372691,55.058,56.999,1.941
1.9272706032,55.099,56.995,1.896
1.9306041161,55.139,56.983,1.844
1.933937339,55.18,56.974,1.794
1.937270387,55.214,56.974,1.76
1.9406035026,55.255,56.97,1.715
1.943936793,55.289,56.958,1.669
1.9472714623,55.324,56.949,1.625
1.9506044507,55.361,56.949,1.588
1.9539374272,55.399,56.939,1.54
1.9572707375,55.43,56.924,1.494
1.9606038292,55.452,56.927,1.475
1.9639371912,55.47,56.924,1.454
1.9672708392,55.489,56.914,1.425
1.97060407,55.499,56.911,1.412
1.9739372611,55.514,56.914,1.4
1.9772708416,55.533,56.902,1.369
1.9806040088,55.555,56.902,1.347
1.9839372555,55.574,56.892,1.318
1.987270244,55.595,56.902,1.307
1.9906041225,55.62,56.883,1.263
1.9939386487,55.636,56.886,1.25
1.9972704848,55.658,56.874,1.216
2.000603954,55.677,56.877,1.2
2.0039371411,55.692,56.864,1.172
2.0072701891,55.711,56.874,1.163
2.0106039246,55.736,56.864,1.128
2.0139373183,55.758,56.858,1.1
2.0172719955,55.78,56.864,1.084
2.0206039151,55.799,56.852,1.053
2.023937424,55.817,56.842,1.025
2.027270623,55.842,56.842,1
2.0306038817,55.858,56.836,0.978
2.0339374344,55.886,56.833,0.947
2.0372721672,55.899,56.833,0.934
2.0406035622,55.914,56.82,0.906
2.0439374566,55.933,56.82,0.887
2.0472706636,55.945,56.814,0.869
2.0506036997,55.952,56.811,0.859
2.0539372722,55.961,56.824,0.863
2.0572707534,55.961,56.817,0.856
2.0606035391,55.977,56.805,0.828
2.0639373024,55.999,56.811,0.812
2.0672732711,56.017,56.811,0.794
2.0706038833,56.033,56.799,0.766
2.0739368399,56.055,56.795,0.74
2.0772742391,56.077,56.799,0.722
2.0806041161,56.102,56.789,0.687
2.0839373271,56.127,56.789,0.662
2.08727024,56.155,56.77,0.615
2.0906040311,56.161,56.777,0.616
2.0939401786,56.167,56.767,0.6
2.0972703973,56.167,56.777,0.61
2.1006040494,56.164,56.78,0.616
2.1039370656,56.161,56.78,0.619
2.1072701255,56.164,56.777,0.613
2.1106039445,56.167,56.77,0.603
2.1139374971,56.164,56.77,0.606
2.1172706207,56.155,56.77,0.615
2.1206035614,56.149,56.764,0.615
2.1239370584,56.145,56.777,0.632
2.1272705793,56.136,56.777,0.641
2.130604732,56.12,56.774,0.654
2.1339374224,56.114,56.783,0.669
2.1372707526,56.102,56.774,0.672
2.1406036655,56.102,56.777,0.675
2.1439373453,56.105,56.77,0.665
2.1472703377,56.108,56.78,0.672
2.1506040255,56.108,56.77,0.662
2.1539380232,56.108,56.792,0.684
2.1572706699,56.117,56.777,0.66
2.1606039762,56.124,56.777,0.653
2.1639382799,56.136,56.789,0.653
2.1672708074,56.139,56.783,0.644
2.1706038833,56.152,56.777,0.625
2.1739368002,56.161,56.783,0.622
2.1772707582,56.177,56.777,0.6
2.180605193,56.186,56.777,0.591
2.1839372873,56.202,56.761,0.559
2.1872706771,56.211,56.761,0.55
2.1906039556,56.214,56.761,0.547
2.1939374089,56.227,56.758,0.531
2.1972701629,56.245,56.761,0.516
2.2006041368,56.255,56.761,0.506
2.2039373438,56.255,56.777,0.522
2.2072701295,56.255,56.758,0.503
2.2106038968,56.261,56.77,0.509
2.2139373581,56.264,56.755,0.491
2.2172703465,56.264,56.777,0.513
2.2206039985,56.255,56.764,0.509
2.2239373485,56.245,56.78,0.535
2.2272706946,56.236,56.77,0.534
2.230603679,56.217,56.777,0.56
2.2339369456,56.208,56.78,0.572
2.2372703791,56.199,56.777,0.578
2.2406060259,56.192,56.77,0.578
2.243937246,56.183,56.774,0.591
2.2472708702,56.17,56.774,0.604
2.2506039302,56.158,56.78,0.622
2.2539382418,56.149,56.786,0.637
2.2572706819,56.139,56.777,0.638
2.2606037696,56.133,56.783,0.65
2.2639380614,56.114,56.789,0.675
2.2672706683,56.099,56.786,0.687
2.2706038992,56.08,56.795,0.715
2.2739368399,56.064,56.805,0.741
2.2772724986,56.049,56.792,0.743
2.2806040088,56.042,56.789,0.747
2.2839372555,56.039,56.802,0.763
2.2872705817,56.033,56.802,0.769
2.2906034748,56.02,56.802,0.782
2.2939373732,56.008,56.814,0.806
2.2972711404,56.002,56.814,0.812
2.3006038348,55.995,56.805,0.81
2.3039395293,55.992,56.805,0.813
2.3072712819,55.989,56.811,0.822
2.3106040994,55.989,56.808,0.819
2.3139372468,55.992,56.808,0.816
2.3172703981,55.995,56.811,0.816
2.320604225,55.98,56.811,0.831
2.3239372094,55.974,56.814,0.84
2.3272702773,55.958,56.808,0.85
2.3306071957,55.949,56.82,0.871
2.3339392026,55.952,56.808,0.856
2.3372704506,55.949,56.814,0.865
2.3406034827,55.949,56.82,0.871
2.3439402461,55.952,56.827,0.875
2.3472706397,55.952,56.814,0.862
2.3506039818,55.961,56.808,0.847
2.3539369027,55.958,56.814,0.856
2.3572726528,55.952,56.805,0.853
2.3606039961,55.936,56.808,0.872
2.3639373183,55.911,56.82,0.909
2.3672724009,55.908,56.82,0.912
2.3706035058,55.892,56.83,0.938
2.3739374081,55.889,56.833,0.944
2.3772727847,55.87,56.82,0.95
2.3806035399,55.855,56.827,0.972
2.3839409272,55.842,56.836,0.994
2.3872704228,55.83,56.839,1.009
2.390605855,55.82,56.845,1.025
2.3939373374,55.811,56.842,1.031
2.3972701629,55.799,56.842,1.043
2.4006037116,55.795,56.849,1.054
2.4039369106,55.786,56.845,1.059
2.4072732965,55.792,56.849,1.057
2.4106040875,55.789,56.845,1.056
2.4139371355,55.783,56.845,1.062
2.4172707796,55.777,56.849,1.072
2.4206035058,55.77,56.849,1.079
2.4239372532,55.764,56.849,1.085
2.4272705317,55.758,56.849,1.091
2.4306040327,55.755,56.842,1.087
2.4339369098,55.755,56.858,1.103
2.4372741659,55.755,56.852,1.097
2.4406040351,55.749,56.852,1.103
2.4439368208,55.739,56.849,1.11
2.4472705801,55.727,56.858,1.131
2.4506057978,55.717,56.836,1.119
2.4539368232,55.699,56.858,1.159
2.4572719097,55.686,56.845,1.159
2.4606039206,55.67,56.867,1.197
2.4639396787,55.655,56.87,1.215
2.4672706246,55.642,56.867,1.225
2.4706040462,55.63,56.87,1.24
2.4739389936,55.62,56.87,1.25
2.4772707542,55.611,56.877,1.266
