Time (min),Real,Ref,Error
16.508958137,66.065,67.29,1.225
16.5122914155,66.065,67.277,1.212
16.5156247934,66.09,67.302,1.212
16.5189603408,66.065,67.277,1.212
16.5222932974,66.052,67.29,1.238
16.5256248593,66.102,67.315,1.213
16.5289581696,66.09,67.302,1.212
16.5322920481,66.04,67.29,1.25
16.5356265267,66.115,67.29,1.175
16.5389580766,66.102,67.29,1.188
16.5422914545,66.052,67.29,1.238
16.5456248005,66.065,67.277,1.212
16.5489581943,66.102,67.29,1.188
16.552291429,66.102,67.315,1.213
16.555624795,66.04,67.29,1.25
16.5589581291,66.065,67.29,1.225
16.562291499,66.102,67.277,1.175
16.5656250636,66.077,67.302,1.225
16.5689581156,66.04,67.29,1.25
16.5722914378,66.065,67.277,1.212
16.5756247679,66.115,67.277,1.162
16.578958106,66.09,67.29,1.2
16.5822914362,66.052,67.302,1.25
16.5856247743,66.065,67.29,1.225
16.5889581203,66.152,67.29,1.138
16.5922914584,66.065,67.302,1.237
16.5956247727,66.077,67.277,1.2
16.5989580909,66.127,67.277,1.15
16.602291433,66.127,67.302,1.175
16.6056250493,66.09,67.29,1.2
16.6089581172,66.065,67.29,1.225
16.6122917493,66.102,67.277,1.175
16.6156248569,66.077,67.302,1.225
16.6189580957,66.015,67.252,1.237
16.6222914378,66.115,67.277,1.162
16.6256268382,66.115,67.29,1.175
16.6289583484,66.077,67.29,1.213
16.6322923422,66.077,67.29,1.213
16.6356247783,66.077,67.227,1.15
16.6389582396,66.077,67.29,1.213
16.6422914028,66.04,67.277,1.237
16.6456247767,66.09,67.29,1.2
16.6489581307,66.077,67.302,1.225
16.652294445,66.102,67.29,1.188
16.655624795,66.052,67.277,1.225
16.6589583238,66.052,67.277,1.225
16.6622915188,66.09,67.302,1.212
16.6656248331,66.052,67.302,1.25
16.6689581633,66.077,67.24,1.163
16.6722915212,66.065,67.277,1.212
16.6756247958,66.077,67.315,1.238
16.6789581378,66.052,67.29,1.238
16.6822914402,66.052,67.302,1.25
16.6856248101,66.09,67.29,1.2
16.6889581442,66.065,67.302,1.237
16.6922914664,66.04,67.277,1.237
16.695626243,66.065,67.29,1.225
16.6989581227,66.077,67.302,1.225
16.7022915363,66.077,67.302,1.225
16.7056247751,66.04,67.277,1.237
16.7089580655,66.065,67.29,1.225
16.7122914712,66.077,67.302,1.225
16.7156247894,66.065,67.29,1.225
16.7189580997,66.015,67.24,1.225
16.7222914378,66.077,67.29,1.213
16.7256261826,66.077,67.29,1.213
16.7289581259,66.015,67.277,1.262
16.7322914521,66.027,67.29,1.263
16.7356250962,66.077,67.302,1.225
16.73895818,66.027,67.29,1.263
16.7422914624,66.04,67.277,1.237
16.7456247648,66.065,67.277,1.212
16.7489580949,66.065,67.315,1.25
16.752291433,66.065,67.29,1.225
16.7556247751,66.027,67.277,1.25
16.7589581291,66.09,67.302,1.212
16.762291495,66.027,67.29,1.263
16.7656271815,66.015,67.302,1.287
16.7689581076,66.015,67.315,1.3
16.7722914855,66.065,67.302,1.237
16.7756248077,66.04,67.29,1.25
16.7789581378,66.027,67.277,1.25
16.7822914441,66.052,67.302,1.25
16.7856248101,66.002,67.29,1.288
16.7889580806,66.015,67.277,1.262
16.7922914545,66.052,67.29,1.238
16.7956247489,66.065,67.302,1.237
16.7989582102,65.99,67.29,1.3
16.8022914886,66.015,67.302,1.287
16.8056248188,66.04,67.29,1.25
16.8089584668,66.027,67.315,1.288
16.8122914473,65.977,67.277,1.3
16.8156248887,66.027,67.29,1.263
16.8189581196,66.027,67.352,1.325
16.8222930034,65.99,67.29,1.3
16.8256247838,66.027,67.277,1.25
16.8289580822,66.027,67.277,1.25
16.8322914362,66.015,67.302,1.287
16.8356248101,65.977,67.265,1.288
16.8389581561,66.002,67.277,1.275
16.8422916333,66.04,67.302,1.262
16.8456258416,66.015,67.302,1.287
16.8489608169,65.99,67.277,1.287
16.8522914767,66.04,67.277,1.237
16.8556249619,66.04,67.29,1.25
16.8589580615,65.99,67.29,1.3
16.8622914632,66.027,67.265,1.238
16.8656247973,66.04,67.29,1.25
16.8689581831,66.04,67.277,1.237
16.8722914418,66.027,67.277,1.25
16.8756248077,66.052,67.277,1.225
16.8789582173,66.052,67.302,1.25
16.8822918415,66.015,67.277,1.262
16.8856247584,65.977,67.277,1.3
16.8889580965,66.027,67.29,1.263
16.8922914465,66.027,67.315,1.288
16.895624872,65.99,67.265,1.275
16.8989581943,66.052,67.277,1.225
16.9022916993,66.027,67.277,1.25
16.9056247592,66.002,67.277,1.275
16.9089590828,66.015,67.277,1.262
16.9122914394,66.052,67.277,1.225
16.9156247854,66.027,67.302,1.275
16.9189580957,65.99,67.265,1.275
16.9222914418,66.052,67.277,1.225
16.9256248077,66.027,67.302,1.275
16.9289581378,66.027,67.277,1.25
16.9322928826,66.002,67.277,1.275
16.9356248657,66.04,67.265,1.225
16.9389581362,66.015,67.29,1.275
16.9422914465,65.977,67.277,1.3
16.9456247807,66.052,67.29,1.238
16.9489582102,66.015,67.302,1.287
16.9522914489,66.015,67.227,1.212
16.955624791,66.015,67.252,1.237
16.9589580973,66.052,67.277,1.225
16.9622914473,66.002,67.277,1.275
16.9656248887,65.977,67.265,1.288
16.9689581156,66.04,67.277,1.237
16.9722937902,66.052,67.29,1.238
16.9756248434,66.002,67.277,1.275
16.9789581219,66.015,67.277,1.262
16.9822914441,66.027,67.277,1.25
16.9856247544,66.002,67.29,1.288
16.9889582316,66.002,67.252,1.25
16.9922914147,66.027,67.29,1.263
16.995625329,66.027,67.277,1.25
16.9989583254,65.977,67.277,1.3
17.002291433,66.002,67.302,1.3
17.0056248903,66.015,67.277,1.262
17.0089581013,65.99,67.29,1.3
17.0122916738,65.99,67.265,1.275
17.0156247735,65.99,67.265,1.275
17.0189581513,66.027,67.29,1.263
17.0222928882,65.94,67.265,1.325
17.0256248196,65.977,67.265,1.288
17.0289581259,66.002,67.265,1.263
17.0322915077,66.002,67.29,1.288
17.0356251558,65.952,67.277,1.325
17.0389601866,66.002,67.265,1.263
17.0422913949,66.015,67.29,1.275
17.0456252893,66.002,67.265,1.263
17.0489581426,65.965,67.277,1.312
17.05229158,65.952,67.277,1.325
17.0556260784,66.015,67.29,1.275
17.0589583794,66.002,67.265,1.263
17.0622914672,66.015,67.265,1.25
17.0656247457,66.015,67.29,1.275
17.0689581633,65.99,67.277,1.287
17.0722917755,66.002,67.277,1.275
17.0756248633,66.027,67.265,1.238
17.0789581021,66.027,67.277,1.25
17.0822914481,65.99,67.277,1.287
17.085625124,66.052,67.277,1.225
17.0889582594,66.027,67.29,1.263
17.0922915618,66.002,67.29,1.288
17.0956264059,66.002,67.29,1.288
17.0989584923,66.027,67.29,1.263
17.1022932688,66.015,67.302,1.287
17.105624942,66.015,67.277,1.262
17.1089583755,66.04,67.277,1.237
17.1122914513,66.027,67.29,1.263
17.115625302,65.99,67.29,1.3
17.1189587514,66.002,67.315,1.313
17.1222914537,66.04,67.277,1.237
17.1256249984,65.99,67.29,1.3
17.1289583206,66.002,67.277,1.275
17.1322916706,66.015,67.302,1.287
17.1356247783,66.015,67.315,1.3
17.1389582872,66.002,67.29,1.288
17.1422918955,66.015,67.277,1.262
17.1456248999,66.027,67.315,1.288
17.1489585002,65.99,67.29,1.3
17.1522920291,65.99,67.29,1.3
17.1556247632,66.015,67.29,1.275
17.1589581966,65.965,67.277,1.312
17.1622915347,65.965,67.277,1.312
17.1656253298,66.002,67.29,1.288
17.1689594348,65.99,67.302,1.312
17.172291561,65.977,67.277,1.3
17.1756246924,65.99,67.29,1.3
17.1789586306,65.977,67.302,1.325
17.18229146,65.927,67.29,1.363
17.1856249531,65.965,67.277,1.312
17.1889582237,66.002,67.302,1.3
17.1922920982,65.99,67.29,1.3
17.1956266006,66.002,67.265,1.263
17.1989581943,66.015,67.302,1.287
17.2022919854,65.99,67.29,1.3
17.2056250771,65.965,67.277,1.312
17.2089585781,65.977,67.302,1.325
17.2122919122,66.002,67.29,1.288
17.2156253974,65.952,67.277,1.325
17.2189582427,65.952,67.29,1.338
17.222291851,65.977,67.277,1.3
17.2256252607,65.94,67.29,1.35
17.2289606094,65.977,67.29,1.313
17.2322914561,65.977,67.29,1.313
17.2356271784,66.002,67.302,1.3
17.2389608224,65.89,67.34,1.45
17.2422936519,65.977,67.39,1.413
17.2456253648,65.99,67.277,1.287
17.2489584645,66.065,67.315,1.25
17.2522918145,65.952,67.402,1.45
17.2556248267,65.927,67.265,1.338
17.2589580973,65.977,67.29,1.313
17.2622914275,65.865,67.277,1.412
17.2656249603,65.915,67.29,1.375
17.2689581752,65.977,67.24,1.263
17.2722915967,65.94,67.29,1.35
17.2756247679,65.902,67.29,1.388
17.278958722,65.94,67.277,1.337
17.2822914839,65.94,67.302,1.362
17.2856247822,65.927,67.29,1.363
17.2889582038,65.89,67.277,1.387
17.2922918916,65.89,67.302,1.412
17.2956253131,65.952,67.29,1.338
17.2989586274,65.902,67.277,1.375
17.3022914807,65.902,67.315,1.413
17.3056252519,65.94,67.29,1.35
17.3089586059,65.927,67.39,1.463
17.3122915665,65.877,67.277,1.4
17.3156250596,65.89,67.277,1.387
17.3189581553,65.927,67.277,1.35
17.3222917517,65.915,67.29,1.375
17.3256248156,65.865,67.277,1.412
17.328958114,65.952,67.29,1.338
17.3322914282,65.915,67.302,1.387
17.3356264551,65.89,67.277,1.387
17.3389594158,65.902,67.277,1.375
17.3422914584,65.94,67.29,1.35
17.3456247807,65.927,67.302,1.375
17.3489583254,65.927,67.277,1.35
17.3522922913,65.89,67.265,1.375
17.3556247473,65.927,67.29,1.363
17.3589581132,65.89,67.277,1.387
17.3622914433,65.902,67.277,1.375
17.3656247576,65.94,67.277,1.337
17.3689581593,65.902,67.277,1.375
17.3722914418,65.877,67.277,1.4
17.3756247838,65.927,67.277,1.35
17.37895811,65.94,67.302,1.362
17.3822914839,65.915,67.277,1.362
17.3856247703,65.902,67.265,1.363
17.3889582396,65.94,67.29,1.35
17.3922932108,65.915,67.277,1.362
17.3956247727,65.915,67.277,1.362
17.3989582618,65.915,67.265,1.35
17.4022914171,65.84,67.265,1.425
17.405626595,65.877,67.265,1.388
17.408958447,65.89,67.265,1.375
17.4122914433,65.927,67.302,1.375
17.4156247695,65.915,67.302,1.387
17.4189589898,65.902,67.265,1.363
17.4222914497,65.927,67.277,1.35
17.4256248077,65.927,67.265,1.338
17.4289584955,65.915,67.265,1.35
17.4322917422,65.89,67.265,1.375
17.4356247465,65.927,67.252,1.325
17.4389581402,65.927,67.265,1.338
17.4422914068,65.89,67.277,1.387
17.4456247727,65.915,67.265,1.35
17.4489618182,65.902,67.277,1.375
17.4522951166,65.877,67.227,1.35
17.4556247791,65.902,67.252,1.35
17.4589581013,65.915,67.265,1.35
17.4622914513,65.94,67.29,1.35
17.4656253934,65.89,67.265,1.375
17.4689581275,65.877,67.265,1.388
17.4722914696,65.927,67.265,1.338
17.475627772,65.89,67.29,1.4
17.4789580782,65.902,67.265,1.363
17.4822914799,65.902,67.277,1.375
17.4856248101,65.927,67.29,1.363
17.4889581203,65.852,67.277,1.425
17.4922914465,65.865,67.277,1.412
17.4956272006,65.927,67.302,1.375
17.4989581188,65.877,67.277,1.4
17.5022914807,65.902,67.227,1.325
17.5056247711,65.89,67.277,1.387
17.5089581251,65.915,67.29,1.375
17.5122914354,65.865,67.302,1.437
17.5156248649,65.852,67.277,1.425
17.5189580878,65.902,67.302,1.4
17.5222914378,65.877,67.302,1.425
17.5256247441,65.84,67.29,1.45
17.5289584319,65.89,67.29,1.4
17.5322915355,65.877,67.29,1.413
17.5356264234,65.877,67.29,1.413
17.5389581482,65.84,67.29,1.45
17.5422914783,65.865,67.29,1.425
17.5456247369,65.902,67.315,1.413
17.5489581227,65.877,67.29,1.413
17.5522914847,65.84,67.34,1.5
17.5556248426,65.865,67.29,1.425
17.5589581688,65.865,67.302,1.437
17.5622935057,65.852,67.29,1.438
17.5656248093,65.84,67.302,1.462
17.5689587196,65.89,67.302,1.412
17.5722914418,65.84,67.277,1.437
17.5756247401,65.815,67.277,1.462
17.578958106,65.89,67.29,1.4
17.5822916547,65.877,67.302,1.425
17.5856249968,65.827,67.277,1.45
17.5889581005,65.815,67.29,1.475
17.5922914386,65.877,67.29,1.413
17.5956249475,65.877,67.302,1.425
17.5989581108,65.827,67.302,1.475
17.6022915562,65.852,67.352,1.5
17.605624791,65.877,67.315,1.438
17.608958145,65.79,67.29,1.5
17.6122914592,65.79,67.29,1.5
17.6156250238,65.865,67.29,1.425
17.6189581354,65.865,67.29,1.425
17.622291402,65.79,67.29,1.5
17.6256247679,65.827,67.302,1.475
17.6289581815,65.902,67.302,1.4
17.632291468,65.84,67.302,1.462
17.6356269757,65.815,67.29,1.475
17.6389581482,65.84,67.277,1.437
17.6422914227,65.84,67.302,1.462
17.6456248045,65.827,67.302,1.475
17.6489581267,65.79,67.302,1.512
17.652291441,65.865,67.315,1.45
17.6556247791,65.852,67.315,1.463
17.6589581132,65.777,67.315,1.538
17.6622936606,65.815,67.29,1.475
17.6656248291,65.852,67.315,1.463
17.6689580997,65.815,67.302,1.487
17.6722914735,65.765,67.302,1.537
17.6756256779,65.815,67.315,1.5
17.6789580981,65.84,67.302,1.462
17.682291468,65.765,67.302,1.537
17.6856253584,65.765,67.29,1.525
17.6889581084,65.815,67.315,1.5
17.6922941883,65.765,67.315,1.55
17.6956248085,65.815,67.29,1.475
17.6989581108,65.815,67.29,1.475
17.702291441,65.827,67.315,1.488
17.7056250374,65.79,67.29,1.5
17.7089581569,65.765,67.302,1.537
17.712291491,65.827,67.302,1.475
17.7156270266,65.802,67.302,1.5
17.7189605633,65.79,67.29,1.5
17.7222914418,65.827,67.277,1.45
17.725624752,65.815,67.302,1.487
17.7289580782,65.815,67.29,1.475
17.7322918097,65.827,67.302,1.475
17.735624965,65.802,67.302,1.5
17.7389591495,65.802,67.302,1.5
17.7422933936,65.79,67.29,1.5
17.7456250151,65.865,67.302,1.437
17.7489613732,65.802,67.302,1.5
17.7522919695,65.79,67.29,1.5
17.7556248029,65.79,67.265,1.475
17.7589580854,65.827,67.277,1.45
17.7622916579,65.79,67.29,1.5
17.7656253576,65.765,67.302,1.537
17.7689606428,65.827,67.277,1.45
17.7722920895,65.827,67.29,1.463
17.7756268462,65.815,67.29,1.475
17.7789581378,65.84,67.302,1.462
17.782292068,65.815,67.302,1.487
17.7856253505,65.777,67.29,1.513
17.7889583627,65.777,67.277,1.5
17.7922928929,65.802,67.277,1.475
17.7956260125,65.815,67.29,1.475
17.7989588817,65.765,67.277,1.512
17.8022942146,65.765,67.277,1.512
17.8056251566,65.827,67.277,1.45
17.8089585861,65.79,67.302,1.512
17.8122944911,65.777,67.29,1.513
17.8156254053,65.84,67.302,1.462
17.8189607501,65.802,67.277,1.475
17.8222920259,65.802,67.29,1.488
17.825627013,65.765,67.29,1.525
17.8289600452,65.852,67.302,1.45
17.8322920084,65.815,67.302,1.487
17.8356250763,65.777,67.277,1.5
17.8389582197,65.815,67.29,1.475
17.8422920028,65.815,67.302,1.487
17.8456253489,65.765,67.29,1.525
17.8489587307,65.777,67.29,1.513
17.8522914688,65.84,67.302,1.462
17.8556269288,65.79,67.29,1.5
17.8589583,65.777,67.277,1.5
17.8622918288,65.815,67.277,1.462
17.8656275431,65.79,67.302,1.512
17.8689585884,65.79,67.277,1.487
17.8722914855,65.84,67.277,1.437
17.8756249626,65.79,67.302,1.512
17.8789586226,65.827,67.29,1.463
17.8822920481,65.827,67.29,1.463
17.8856252511,65.827,67.29,1.463
17.8889586051,65.765,67.277,1.512
17.8922940016,65.79,67.265,1.475
17.8956247369,65.702,67.277,1.575
17.8989586155,65.827,67.277,1.45
17.9022920251,65.802,67.29,1.488
17.9056250016,65.852,67.265,1.413
17.9089585543,65.827,67.29,1.463
17.9122918208,65.802,67.265,1.463
17.9156249841,65.84,67.29,1.45
17.9189581752,65.84,67.29,1.45
17.9222917835,65.827,67.277,1.45
17.9256250103,65.84,67.302,1.462
17.9289589485,65.852,67.315,1.463
17.9322914362,65.827,67.29,1.463
17.9356253147,65.815,67.29,1.475
17.9389587363,65.865,67.29,1.425
17.9422913909,65.815,67.302,1.487
17.9456248005,65.84,67.252,1.412
17.9489582022,65.84,67.29,1.45
17.9522915045,65.827,67.29,1.463
17.9556256374,65.79,67.29,1.5
17.9589599291,65.852,67.277,1.425
17.9622916063,65.827,67.29,1.463
17.9656250755,65.777,67.29,1.513
17.9689581315,65.827,67.277,1.45
17.9722915093,65.84,67.302,1.462
17.975624752,65.777,67.277,1.5
17.978958118,65.84,67.29,1.45
17.9822914521,65.827,67.29,1.463
17.9856247743,65.79,67.29,1.5
17.9889582396,65.815,67.29,1.475
17.9922917763,65.852,67.302,1.45
17.9956248164,65.84,67.19,1.35
17.9989585876,65.765,67.29,1.525
18.0022914767,65.802,67.277,1.475
18.0056278626,65.802,67.315,1.513
18.0089580774,65.79,67.29,1.5
18.0122914155,65.802,67.302,1.5
18.0156248252,65.865,67.315,1.45
18.0189581156,65.802,67.302,1.5
18.0222914298,65.827,67.277,1.45
18.0256249229,65.877,67.302,1.425
18.02895811,65.877,67.315,1.438
18.0322914362,65.84,67.29,1.45
18.0356247544,65.84,67.302,1.462
18.0389581124,65.865,67.302,1.437
18.0422914426,65.827,67.29,1.463
18.0456247886,65.802,67.34,1.538
18.0489581029,65.865,67.302,1.437
18.0522914489,65.84,67.315,1.475
18.055624791,65.827,67.29,1.463
18.0589581172,65.877,67.277,1.4
18.0622941295,65.827,67.29,1.463
18.0656248212,65.815,67.277,1.462
18.0689611832,65.877,67.29,1.413
18.0722914934,65.877,67.302,1.425
18.0756275972,65.777,67.29,1.513
18.0789581418,65.89,67.29,1.4
18.0822914958,65.877,67.302,1.425
18.0856247942,65.815,67.302,1.487
18.0889581045,65.815,67.29,1.475
18.0922914267,65.877,67.302,1.425
18.0956248164,65.84,67.352,1.512
18.0989581307,65.84,67.29,1.45
18.1022914171,65.877,67.29,1.413
18.1056247989,65.815,67.29,1.475
18.108958137,65.84,67.277,1.437
18.1122947216,65.877,67.277,1.4
18.1156247735,65.877,67.29,1.413
18.1189596375,65.84,67.277,1.437
18.1222914418,65.865,67.277,1.412
18.125624764,65.902,67.29,1.388
18.1289584637,65.865,67.252,1.387
18.1322914441,65.852,67.29,1.438
18.1356247505,65.915,67.265,1.35
18.13895878,65.84,67.277,1.437
18.1422914902,65.865,67.265,1.4
18.1456247528,65.902,67.277,1.375
18.1489581386,65.89,67.29,1.4
18.152293698,65.865,67.265,1.4
18.1556248228,65.902,67.277,1.375
18.1589580536,65.927,67.302,1.375
18.1622914632,65.865,67.265,1.4
18.1656247497,65.877,67.29,1.413
18.1689580758,65.927,67.265,1.338
18.1722926299,65.915,67.29,1.375
18.1756247322,65.865,67.252,1.387
18.1789595127,65.915,67.265,1.35
